id,key,value,type
29417964,name,Norton,regular
29417964,is_in,"Sheffield, South Yorkshire, England, UK",regular
29417964,place,suburb,regular
29417964,source,npe,regular
29417968,name,Gleadless,regular
29417968,is_in,"Sheffield, South Yorkshire, England, UK",regular
29417968,place,suburb,regular
29417968,source,npe,regular
29417969,name,Mosborough,regular
29417969,is_in,"Sheffield, South Yorkshire, England, UK",regular
29417969,place,suburb,regular
29417969,source,npe,regular
29418142,name,Hackenthorpe,regular
29418142,is_in,"Sheffield, South Yorkshire, England, UK",regular
29418142,place,suburb,regular
29418142,source,npe,regular
29418321,is_in,"Derbyshire, England, UK",regular
29418321,name,Killamarsh,regular
29418321,place,town,regular
29418321,source,npe,regular
29418321,wikidata,Q2361686,regular
29418321,wikipedia,en:Killamarsh,regular
29621064,is_in,"South Yorkshire, England, UK",regular
29621064,name,Ulley,regular
29621064,place,village,regular
29621064,wikidata,Q2283323,regular
29621064,wikipedia,en:Ulley,regular
29621187,is_in,"South Yorkshire, England, UK",regular
29621187,name,Aston,regular
29621187,place,village,regular
29621187,wikidata,Q4810940,regular
29621187,wikipedia,"en:Aston, South Yorkshire",regular
29621188,name,Aughton,regular
29621188,is_in,"South Yorkshire, England, UK",regular
29621188,place,village,regular
29621189,is_in,Rotherham,regular
29621189,name,Whiston,regular
29621189,place,village,regular
29621189,wikidata,Q7994091,regular
29621189,wikipedia,"en:Whiston, South Yorkshire",regular
29621190,name,Guilthwaite,regular
29621190,is_in,"South Yorkshire, England, UK",regular
29621190,place,village,regular
29621191,is_in,"South Yorkshire, England, UK",regular
29621191,name,Treeton,regular
29621191,place,village,regular
29621191,wikidata,Q1616626,regular
29621191,wikipedia,en:Treeton,regular
29621192,name,Orgreave,regular
29621192,is_in,"South Yorkshire, England, UK",regular
29621192,place,village,regular
29621193,is_in,"South Yorkshire, England, UK",regular
29621193,name,Catcliffe,regular
29621193,place,village,regular
29621193,wikidata,Q1852245,regular
29621193,wikipedia,en:Catcliffe,regular
29621194,is_in,"South Yorkshire, England, UK",regular
29621194,name,Brinsworth,regular
29621194,place,suburb,regular
29621194,wikidata,Q2595928,regular
29621194,wikipedia,en:Brinsworth,regular
29621682,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621682,name,Handsworth,regular
29621682,place,suburb,regular
29621682,wikidata,Q5478784,regular
29621682,wikipedia,"en:Handsworth, South Yorkshire",regular
29621684,name,Greenland,regular
29621684,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621684,place,suburb,regular
29621688,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621688,name,Darnall,regular
29621688,place,suburb,regular
29621688,wikidata,Q5224088,regular
29621688,wikipedia,en:Darnall,regular
29621689,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621689,name,Carbrook,regular
29621689,place,suburb,regular
29621689,wikipedia,en:Darnall#Carbrook,regular
29621691,name,Richmond,regular
29621691,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621691,place,suburb,regular
29621700,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621700,name,Wincobank,regular
29621700,place,suburb,regular
29621700,wikidata,Q7498541,regular
29621700,wikipedia,en:Wincobank,regular
29621701,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621701,name,Grimesthorpe,regular
29621701,place,suburb,regular
29621701,wikidata,Q4999721,regular
29621701,wikipedia,en:Grimesthorpe,regular
29621703,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621703,name,Pitsmoor,regular
29621703,place,suburb,regular
29621703,wikipedia,en:Grimesthorpe#Pitsmoor,regular
29621704,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621704,name,Arbourthorne,regular
29621704,place,suburb,regular
29621704,wikidata,Q4784925,regular
29621704,wikipedia,en:Arbourthorne,regular
29621705,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621705,name,Manor,regular
29621705,place,suburb,regular
29621705,wikidata,Q6751303,regular
29621705,wikipedia,"en:Manor, South Yorkshire",regular
29621706,is_in,"Sheffield, South Yorkshire, England, UK",regular
29621706,name,Lowfield,regular
29621706,place,suburb,regular
29621706,wikidata,Q5567374,regular
29621706,wikipedia,en:Lowfield,regular
29622189,is_in,"Sheffield, South Yorkshire, England, UK",regular
29622189,name,Loxley,regular
29622189,place,suburb,regular
29622189,wikidata,Q10570083,regular
29622189,wikipedia,"en:Loxley, South Yorkshire",regular
29622190,name,Storrs,regular
29622190,is_in,"South Yorkshire, England, UK",regular
29622190,place,village,regular
29622191,is_in,"Sheffield, South Yorkshire, England, UK",regular
29622191,name,Stannington,regular
29622191,place,suburb,regular
29622191,wikidata,Q7600130,regular
29622191,wikipedia,"en:Stannington, Sheffield",regular
29622192,name,Holdworth,regular
29622192,is_in,"South Yorkshire, England, UK",regular
29622192,place,hamlet,regular
29622193,name,Load Brook,regular
29622193,is_in,"Sheffield,South Yorkshire, England, UK",regular
29622193,place,hamlet,regular
29622193,alt_name,Loadbrook,regular
29624314,is_in,"Sheffield, South Yorkshire, England, UK",regular
29624314,name,Grenoside,regular
29624314,place,suburb,regular
29624314,wikidata,Q2208149,regular
29624314,wikipedia,en:Grenoside,regular
29624321,is_in,"South Yorkshire, England, UK",regular
29624321,name,Wharncliffe Side,regular
29624321,place,village,regular
29624321,wikidata,Q7990685,regular
29624321,wikipedia,en:Wharncliffe Side,regular
29624335,is_in,"South Yorkshire, England, UK",regular
29624335,name,Oughtibridge,regular
29624335,place,village,regular
29624335,wikidata,Q3887410,regular
29624335,wikipedia,en:Oughtibridge,regular
29624338,is_in,"South Yorkshire, England, UK",regular
29624338,name,Worrall,regular
29624338,place,village,regular
29624338,wikidata,Q8036934,regular
29624338,wikipedia,en:Worrall,regular
29624340,name,Whitley,regular
29624340,is_in,"South Yorkshire, England, UK",regular
29624340,place,village,regular
29624341,is_in,"Sheffield, South Yorkshire, England, UK",regular
29624341,name,Parson Cross,regular
29624341,place,suburb,regular
29624341,wikidata,Q5454304,regular
29624341,wikipedia,en:Parson Cross,regular
29624342,is_in,"South Yorkshire, England, UK",regular
29624342,name,Ecclesfield,regular
29624342,place,suburb,regular
29624342,wikidata,Q2502180,regular
29624342,wikipedia,en:Ecclesfield,regular
29624343,is_in,"Sheffield, South Yorkshire, England, UK",regular
29624343,name,Shiregreen,regular
29624343,place,suburb,regular
29624343,wikipedia,en:Shiregreen and Brightside#Shiregreen,regular
29624344,is_in,"Rotherham, South Yorkshire, England, UK",regular
29624344,name,Kimberworth,regular
29624344,place,suburb,regular
29624344,wikidata,Q6409995,regular
29624344,wikipedia,en:Kimberworth,regular
29624345,is_in,"South Yorkshire, England, UK",regular
29624345,name,Greasbrough,regular
29624345,place,village,regular
29624345,wikidata,Q5598556,regular
29624345,wikipedia,en:Greasbrough,regular
29624346,name,Dalton,regular
29624346,is_in,"South Yorkshire, England, UK",regular
29624346,place,village,regular
29880073,created_by,JOSM,regular
29880205,created_by,JOSM,regular
29880206,created_by,JOSM,regular
29880207,created_by,JOSM,regular
29880208,created_by,JOSM,regular
29880209,created_by,JOSM,regular
29880210,created_by,JOSM,regular
29880211,created_by,JOSM,regular
29880212,created_by,JOSM,regular
29880213,created_by,JOSM,regular
29880214,created_by,JOSM,regular
29880215,created_by,JOSM,regular
29880216,created_by,JOSM,regular
29880217,created_by,JOSM,regular
29880218,created_by,JOSM,regular
29880219,created_by,JOSM,regular
29880220,created_by,JOSM,regular
29880221,created_by,JOSM,regular
29880222,created_by,JOSM,regular
29880223,created_by,JOSM,regular
29880224,created_by,JOSM,regular
29880225,created_by,JOSM,regular
29880226,created_by,JOSM,regular
29880227,created_by,JOSM,regular
29880228,created_by,JOSM,regular
29880229,created_by,JOSM,regular
29880231,created_by,JOSM,regular
29880232,created_by,JOSM,regular
29880234,created_by,JOSM,regular
29880235,created_by,JOSM,regular
29880236,created_by,JOSM,regular
29880237,created_by,JOSM,regular
29880238,created_by,JOSM,regular
29880239,created_by,JOSM,regular
29880240,created_by,JOSM,regular
29880241,created_by,JOSM,regular
29880242,created_by,JOSM,regular
29880243,created_by,JOSM,regular
29880244,created_by,JOSM,regular
29880245,created_by,JOSM,regular
29880246,created_by,JOSM,regular
29880247,created_by,JOSM,regular
29880248,created_by,JOSM,regular
29880249,created_by,JOSM,regular
29880250,created_by,JOSM,regular
29880251,created_by,JOSM,regular
29880252,created_by,JOSM,regular
29880253,created_by,JOSM,regular
29880254,created_by,JOSM,regular
29880255,created_by,JOSM,regular
29880256,created_by,JOSM,regular
29880257,created_by,JOSM,regular
29880258,created_by,JOSM,regular
29880259,created_by,JOSM,regular
29880260,created_by,JOSM,regular
29880261,created_by,JOSM,regular
29880262,created_by,JOSM,regular
29880263,created_by,JOSM,regular
29880264,created_by,JOSM,regular
29880265,created_by,JOSM,regular
29880266,created_by,JOSM,regular
29880267,created_by,JOSM,regular
29880268,created_by,JOSM,regular
29880269,created_by,JOSM,regular
29880270,created_by,JOSM,regular
29880271,created_by,JOSM,regular
29880272,created_by,JOSM,regular
29880273,created_by,JOSM,regular
29880274,created_by,JOSM,regular
29880275,created_by,JOSM,regular
29880276,created_by,JOSM,regular
29880277,created_by,JOSM,regular
29880278,created_by,JOSM,regular
29880279,created_by,JOSM,regular
29880280,created_by,JOSM,regular
29880281,created_by,JOSM,regular
29880282,created_by,JOSM,regular
29880283,created_by,JOSM,regular
29880284,created_by,JOSM,regular
29880285,created_by,JOSM,regular
29880286,created_by,JOSM,regular
29880287,created_by,JOSM,regular
29880288,created_by,JOSM,regular
29880289,created_by,JOSM,regular
29880290,created_by,JOSM,regular
29880291,created_by,JOSM,regular
29880292,created_by,JOSM,regular
29880293,created_by,JOSM,regular
29880294,created_by,JOSM,regular
29880295,created_by,JOSM,regular
29880296,created_by,JOSM,regular
29880297,created_by,JOSM,regular
29880298,created_by,JOSM,regular
29880299,created_by,JOSM,regular
29880300,created_by,JOSM,regular
29880301,created_by,JOSM,regular
29880302,created_by,JOSM,regular
29880303,created_by,JOSM,regular
29880304,created_by,JOSM,regular
29880305,created_by,JOSM,regular
29880306,created_by,JOSM,regular
29880307,created_by,JOSM,regular
29880308,created_by,JOSM,regular
29880309,created_by,JOSM,regular
29880310,created_by,JOSM,regular
29880311,created_by,JOSM,regular
29880312,created_by,JOSM,regular
29880313,created_by,JOSM,regular
29880314,created_by,JOSM,regular
29880315,created_by,JOSM,regular
29880316,created_by,JOSM,regular
29880317,created_by,JOSM,regular
29880318,created_by,JOSM,regular
29880319,created_by,JOSM,regular
29880320,created_by,JOSM,regular
29880321,created_by,JOSM,regular
29880322,created_by,JOSM,regular
29880323,created_by,JOSM,regular
29880325,created_by,JOSM,regular
29880326,created_by,JOSM,regular
29880327,created_by,JOSM,regular
29880328,created_by,JOSM,regular
29880329,created_by,JOSM,regular
29880330,created_by,JOSM,regular
29880331,created_by,JOSM,regular
29880332,created_by,JOSM,regular
31086351,odbl,clean,regular
31086351,highway,traffic_signals,regular
31086351,crossing,traffic_signals,regular
31858280,highway,traffic_signals,regular
32177769,created_by,JOSM,regular
32192248,created_by,JOSM,regular
32444236,created_by,JOSM,regular
33041373,odbl,clean,regular
33041373,highway,mini_roundabout,regular
33041373,direction,clockwise,regular
33041689,highway,crossing,regular
33041689,crossing,traffic_signals,regular
33041689,crossing_ref,toucan,regular
33206534,highway,traffic_signals,regular
33212062,highway,traffic_signals,regular
33477329,name,Dore South Junction,regular
33477329,source,OS OpenData StreetView,regular
33477347,name,Heeley,regular
33477347,railway,station,disused
33791798,created_by,JOSM,regular
33791804,created_by,JOSM,regular
33791816,created_by,JOSM,regular
33791832,created_by,JOSM,regular
34479436,created_by,JOSM,regular
34482713,created_by,JOSM,regular
34484348,name,The Bay Horse,regular
34484348,amenity,pub,regular
34484348,created_by,JOSM,regular
35331985,created_by,JOSM,regular
35331987,created_by,JOSM,regular
35631572,name,Bents Green,regular
35631572,place,suburb,regular
35631674,highway,traffic_signals,regular
35631677,highway,traffic_signals,regular
35632571,highway,mini_roundabout,regular
35632571,direction,clockwise,regular
35634137,highway,traffic_signals,regular
35634214,highway,traffic_signals,regular
35804339,created_by,JOSM,regular
35804761,created_by,JOSM,regular
35804762,created_by,JOSM,regular
35804763,created_by,JOSM,regular
35804764,created_by,JOSM,regular
35804765,created_by,JOSM,regular
35804766,created_by,JOSM,regular
35804767,created_by,JOSM,regular
35804768,created_by,JOSM,regular
35811740,created_by,JOSM,regular
